PID,Name_E,Name_G,CID,DCode,TCode,BID,Code_16,Phy_VCode,Facility_Type,Is_Tribal,Is_Notional
2016,Gogameri,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, गोगामेडी,,2,0015,221,,,1,0,False
2017,Meghana,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, मेघाना,,2,0015,221,,,1,0,False
2018,Birkali,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, बिरकाली,,2,0015,221,,,1,0,False
2019,Tidiyasar,उपकेन्‍द्र टिडीयासर,,2,0015,221,,,1,0,False
2020,Phephana,सामुदायिक स्‍वास्‍थ्‍य केन्‍द्र, फेफाना,,2,0015,221,,,2,0,False
2021,Nohar,सामुदायिक स्‍वास्‍थ्‍य केन्‍द्र, नोहर,,2,0015,221,,,2,0,False
2022,Bhirani,प्राथमि‍क स्‍वास्‍थ्‍य केन्‍द्र, भि‍रानी,,2,0016,222,,,1,0,False
2023,Dabri,प्राथमि‍क स्‍वास्‍थ्‍य केन्‍द्र, डाबडी	,,2,0016,222,,,1,0,False
2024,Ajitpura,प्राथमि‍क स्‍वास्‍थ्‍य केन्‍द्र, अजीतपुरा	,,2,0016,222,,,1,0,False
2025,Nethrana,प्राथमि‍क स्‍वास्‍थ्‍य केन्‍द्र, नेठराना	,,2,0016,222,,,1,0,False
2026,Utradabas,प्राथमि‍क स्‍वास्‍थ्‍य केन्‍द्र, उत्‍तरादाबास	,,2,0016,222,,,1,0,False
2027,Kalana,प्राथमि‍क स्‍वास्‍थ्‍य केन्‍द्र, कलाना,,2,0016,222,,,1,0,False
2028,Ghandibari,प्राथमि‍क स्‍वास्‍थ्‍य केन्‍द्र, गा्ंधीबडी	,,2,0016,222,,,1,0,False
2029,Malsisar,प्राथमि‍क स्‍वास्‍थ्‍य केन्‍द्र, मलसीसर	,,2,0016,222,,,1,0,False
2030,Gadra,प्राथमि‍क स्‍वास्‍थ्‍य केन्‍द्र, गदरा,,2,0016,222,,,1,0,False
2031,Chanibari,सामुदायिक स्‍वास्‍थ्‍य केन्‍द्र, नोहर,,2,0015,222,,,2,0,False
2032,Bhadra,सामुदायिक स्‍वास्‍थ्‍य केन्‍द्र, भादरा ,,2,0016,222,,,2,0,False
2033,Dablirathan,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, डबलीराठान,,2,0012,223,,,2,0,False
2034,Jhakhrawali,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, जाखडावाली,,2,0013,223,,,1,0,False
2035,Khotawali,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, खोथांवाली,,2,0013,223,,,1,0,False
2036,Pilibanga,सामुदायिक स्‍वास्‍थ्‍य केन्‍द्र, पीलीबंगा	,,2,0013,223,,,2,0,False
2037,Goluwala,सामुदायिक स्‍वास्‍थ्‍य केन्‍द्र, गोलूवाला,,2,0013,223,,,2,0,False
2038,Deengarh,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, दीनगढ	,,2,0010,224,,,1,0,False
2039,Dhabaan,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, ढाबां,,2,0010,224,,,2,0,False
2040,Kishanpur Utrada,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, ‍कि‍शनपुरा उतरादा,,2,0010,224,,,1,0,False
2041,Malarampur,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, मालारामपुरा,,2,0010,224,,,1,0,False
2042,Sangria,सामुदायिक स्‍वास्‍थ्‍य केन्‍द्र, संगि‍रया	,,2,0010,224,,,2,0,False
2043,Silwala Khurad,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, सिलवाला खुर्द,,2,0011,225,,,1,0,False
2044,Surewala,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, सुरेवाला,,2,0011,225,,,1,0,False
2045,Tibi,सामुदायिक स्‍वास्‍थ्‍य केन्‍द्र टिब्‍बी	,,2,0011,225,,,2,0,False
2046,Baramsar,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, ब्रहमसर,,2,0014,226,,,1,0,False
2047,Gandheli,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, गन्‍धेली,,2,0014,226,,,1,0,False
2048,Kelniya,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, केलनिया,,2,0014,226,,,1,0,False
2049,Pallu,प्राथमिक स्‍वास्‍थ्‍य केन्‍द्र, पल्‍लू,,2,0014,226,,,2,0,False
2050,Rawatsar,सामुदायिक स्‍वास्‍थ्‍य केन्‍द्र, रावतसर	,,2,0014,226,,,2,0,False
2133,Sarmathura,सरम‍थुरा,,8,0059,236,,,2,0,False
2134,Baseri,बसेडी,,8,0059,236,,,2,0,False
2135,Kanchanpur,कंचनपुर,,8,0060,237,,,2,0,False
2136,Khanpur,खानपुर,,8,0060,237,,,1,0,False
2137,Abdulpur,अब्‍दुलपुर,,8,0060,237,,,1,0,False
2138,Bari,बाडी,,8,0060,237,,,4,0,False
2139,Basai Nawab,बसईनबाव,,8,0061,238,,,2,0,False
2140,Chittora,चितौरा,,8,0061,238,,,1,0,False
2141,Badarika,बदरिका,,8,0061,238,,,1,0,False
2142,Viparpur,विपरपुर,,8,0062,238,,,1,0,False
2143,Virondha,विरोंधा,,8,0062,238,,,1,0,False
2144,Panchgaon,पचगांव,,8,0062,238,,,1,0,False
2145,Sarinikheda,सरानीखेडा,,8,0062,238,,,1,0,False
2146,Tasimo,तसीमों,,8,0061,238,,,1,0,False
2147,Moroli,मौरोली,,8,0062,238,,,1,0,False
2148,Maniya,मनिया,,8,0062,238,,,2,0,False
2149,Saipau,सैंपउ,,8,0062,238,,,2,0,False
2150,Samona,समौना,,8,0063,239,,,1,0,False
2151,Hathwari,हथवारी,,8,0061,239,,,1,0,False
2152,Bareh,बरेह,,8,0062,239,,,1,0,False
2153,Gopalpura,गोपालपुरा,,8,0063,239,,,1,0,False
1796,Rampuriya,रामपुरि‍या	,,34,0241,199,,,1,0,False
1797,Ghantali,घंटाली	,,34,0241,199,,,1,0,False
1798,Suhagpura,सुहागपुरा	,,34,0241,199,,,1,0,False
1799,Pipalkhoont,पीपलखूंट	,,34,0241,199,,,2,0,False
1800,District Hospital Pratapgarh,डिस्ट्रिक्‍ट होस्पिटल, प्रतापगढ़,,34,0000,,,,5,0,False
1801,Barsalpur,बरसलपुर,,3,0020,200,,,1,0,False
1802,Bikampur,बीकमपुर,,3,0020,200,,,1,0,False
1803,Diyatara,दियातरा,,3,0020,200,,,1,0,False
1804,Gadiyala,गडियाला,,3,0020,200,,,1,0,False
1805,R D 820,आर डी 820,,3,0020,200,,,1,0,False
1806,Akkasar,अक्‍कासर,,3,0020,200,,,1,0,False
1807,Bajju,बज्‍जू,,3,0020,200,,,2,0,False
1808,Gajner,गजनेर,,3,0020,200,,,2,0,False
1809,Kolayat,कोलायात,,3,0020,200,,,2,0,False
1810,Himmatsar,हिमटसर,,3,0021,201,,,1,0,False
1811,Jasrasar,जसरासर,,3,0021,201,,,2,0,False
1812,Kudsu,कुदसू,,3,0021,201,,,1,0,False
1813,Mukam,मुकाम,,3,0021,201,,,1,0,False
1814,Nathusar,नाथुसर,,3,0021,201,,,1,0,False
1815,Badhnu,बादनु,,3,0021,201,,,1,0,False
1816,Jangloo,जांगलू,,3,0021,201,,,1,0,False
1913,Badawar,बडाबर,,4,0030,210,,,1,0,False
1914,Kanuta,कानूता,,4,0030,210,,,2,0,False
1915,Jogliya,जोगलिया,,4,0030,210,,,1,0,False
1916,Bhimsar,भीमसर,,4,0030,210,,,1,0,False
1917,Bagsara Athuna,बाघसरा आथुणा,,4,0030,210,,,1,0,False
1918,Shandawa,साण्‍डवा,,4,0030,210,,,2,0,False
1919,Salasar,सालासर,,4,0030,210,,,2,0,False
1920,Bidasar,बीदासर,,4,0030,210,,,2,0,False
1921,Gov Hospital, Sujangarh,राजकीय चिकित्‍सालय सुजानगढ,,4,0030,210,,,4,0,False
1922,Bhaisali,भैंसली,,4,0026,211,,,1,0,False
1923,Hameerwas,हमीरवास	,,4,0026,211,,,1,0,False
1924,Dhanoti Bari,धानोठी बडी	,,4,0026,211,,,1,0,False
1925,Sidhamukh,सिद्धमुख,,4,0026,211,,,1,0,False
1926,Ramsara Taal,रामसराताल	,,4,0026,211,,,1,0,False
1927,Kalari,कालरी	,,4,0026,211,,,1,0,False
1928,Rampura Beri,रामपराबैरी	,,4,0026,211,,,1,0,False
1929,Sulkhaniya,सुलखणिया	,,4,0026,211,,,1,0,False
1930,Paharsar,पहाडसर	,,4,0026,211,,,1,0,False
1931,Ghanaoun,घणाउ	,,4,0026,211,,,1,0,False
1932,Dadrewa,ददरेवा	,,4,0026,211,,,1,0,False
1933,Sankhu,सांखू,,4,0026,211,,,2,0,False
1934,Rajgarh,राजगढ्,,4,0026,211,,,2,0,False
1935,D B  Government Hospital Churu,डीबी जिला अस्‍पताल चूरू,,4,0000,,,,5,0,False
1936,TaraNagar,तारानगर,,4,0000,,,,1,0,False
1937,Arjun Club Sardar Sahar,अर्जुन  क्लब  सरदार  शहर,,4,0000,,,,1,0,False
1938,Bhadarji ka kuva sardar Shahar,भादरजी का  कुआ सरदार  शहर,,4,0000,,,,1,0,False
1939,Dabla Road Churu,डाबला चुरू ,,4,0000,,,,1,0,False
1940,City Dispensary Chhapar Sujangarh,सिटी डिस्‍पेन्‍सरी छापर सुजानगढ,,4,0030,,,,8,0,False
1941,Raj Bag City Dispensary,राज बाग  सिटी  डिस्पेंसरी ,,4,0000,,,,8,0,False
1942,Police Line Dispensary,पुलिस  लाइन  डिस्पेंसरी ,,4,0000,,,,8,0,False
1943,TB Clinic,टीबी क्लिनिक ,,4,0000,,,,8,0,False
1944,Gulabewala,गुलाबेवाला	,,1,0001,212,,,1,0,False
1945,Dhanur,धनूर	,,1,0001,212,,,1,0,False
1946,Kharla,खरलां	,,1,0001,212,,,1,0,False
1947,Kesarisinghpur,केसरीसिंहपुर	,,1,0001,212,,,2,0,False
1948,Sri Karanpur,श्रीकरणपुर	,,1,0001,212,,,2,0,False
1949,Koni,कोनी	,,1,0002,213,,,1,0,False
1950,Mirjewala,मिर्जेवाला	,,1,0002,213,,,1,0,False
1951,Shivpur,शिवपुर	,,1,0002,213,,,2,0,False
1952,17 Z,17 जेड	,,1,0002,213,,,1,0,False
1953,Hindumalkot,हिन्‍दूमलकोट	,,1,0002,213,,,1,0,False
1954,Khyaliwala,ख्‍यालीवाला	,,1,0002,213,,,1,0,False
1955,Chunawadh,चुनावढ्	,,1,0002,213,,,2,0,False
1956,Fakirwali,फकीरवाली	,,1,0004,214,,,1,0,False
1957,Ghamoorwali,घमूड्वाली	,,1,0004,214,,,1,0,False
1958,Manjhuwas,माझूंवास	,,1,0004,214,,,1,0,False
1959,Rajpura,राजपुरा	,,1,0004,214,,,1,0,False
1960,Rattewala,रतेवाला	,,1,0004,214,,,1,0,False
1961,Ridmalsar,रिडमलसर	,,1,0004,214,,,2,0,False
1962,Gazsinghpur,गजसिहपुर	,,1,0004,214,,,2,0,False
1963,Padampur,पदमपुर	,,1,0004,214,,,2,0,False
1964,Panniwali,पन्‍नीवाली	,,1,0003,215,,,1,0,False
1965,Hakamabad,हाकमाबाद	,,1,0003,215,,,1,0,False
1966,Ladhuwala,लाधूवाला	,,1,0002,215,,,1,0,False
1967,Dungarsinghpura,डूंगरसिंहपुरा	,,1,0002,215,,,1,0,False
1968,Morjanda,मोरजण्‍डा	,,1,0003,215,,,1,0,False
1969,Lalgarh,लालगढ्	,,1,0003,215,,,1,0,False
1970,Chak Maharajka,चक महाराजक	,,1,0002,215,,,1,0,False
1971,Sadulsahar,सादूलशहर	,,1,0003,215,,,2,0,False
1972,Sameja Kothi,समेजा कोठी	,,1,0005,216,,,2,0,False
1973,Lakhahakam,लक्‍खा हाकम	,,1,0005,216,,,1,0,False
1974,Uddsar,उडसर	,,1,0005,216,,,1,0,False
1975,Dabala,डाबला	,,1,0005,216,,,1,0,False
1976,Ganguwala,गंगुवाला	,,1,0005,216,,,1,0,False
1977,Raisinghnagar,रायसिंहनगर	,,1,0005,216,,,2,0,False
1978,Thukrana,ठूकराना	,,1,0009,217,,,1,0,False
1979,Rajiyasar,राजियासर	,,1,0009,217,,,2,0,False
1980,Sardargarh,सरदारगढ्	,,1,0009,217,,,1,0,False
1981,Dhaba,ढाबा	,,1,0009,217,,,1,0,False
1982,Somasar,सोमासर	,,1,0009,217,,,1,0,False
1983,BEERMANA,बीरमाना	,,1,0009,217,,,1,0,False
1984,Suratgarh,सूरतगढ्	,,1,0009,217,,,2,0,False
1985,Jaitasar,जैतसर	,,1,0008,218,,,1,0,False
1986,Kamrania,कामरानियां	,,1,0006,218,,,1,0,False
1987,Ramsinghpur,रामसिहपुर	,,1,0006,218,,,1,0,False
1988,Sukhchainpura,सुखचैनपुरा	,,1,0008,218,,,1,0,False
1989,Anoopgarh,अनूपगढ्	,,1,0006,218,,,2,0,False
1990,Vijaynagar,विजयनगर	,,1,0008,218,,,2,0,False
1991,365 RD,365 आरडी	,,1,0007,219,,,1,0,False
1701,Sayara,सायरा,,33,0230,188,,,1,0,False
1702,Padawali,पडावली,,33,0230,188,,,1,0,False
1703,Gogunda,गोगून्‍दा,,33,0230,188,,,2,0,False
1704,Badgaon Jhadol,बडगांव झाडोल,,33,0237,189,,,1,0,False
1705,Chavand,चावंड,,33,0237,189,,,1,0,False
1706,Devpura,देवपुरा,,33,0237,189,,,1,0,False
1707,Jawad,जावद,,33,0237,189,,,1,0,False
1708,Palodada,पलोदडा,,33,0237,189,,,1,0,False
1709,Parsaad,परसाद,,33,0237,189,,,2,0,False
1710,Sagatra,सगतडा,,33,0237,189,,,1,0,False
1711,Jhadol S,झाडोल सराडा,,33,0237,189,,,2,0,False
1712,Sarada,सराडा,,33,0237,189,,,2,0,False
1713,Semari,सैमारी,,33,0237,189,,,2,0,False
1714,Mohamad Phalasiya,मोहम्‍मद फॅलासिया,,33,0232,190,,,1,0,False
1715,Madri,मादडी,,33,0232,190,,,1,0,False
1716,Som,सोम,,33,0232,190,,,1,0,False
1717,Panarwa,पानरवा,,33,0232,190,,,1,0,False
1718,Kolyari,कोल्‍यारी,,33,0232,190,,,1,0,False
1719,Ogana,ओगणा,,33,0232,190,,,2,0,False
1720,Peepalbara,पीपलबारा,,33,0232,190,,,1,0,False
1721,Jhadol Ph,झाडोल फला‍सिया,,33,0232,190,,,2,0,False
1722,Phalasiya,फलासिया,,33,0232,190,,,2,0,False
1723,Bhatewar,भीण्‍डर,,33,0234,191,,,1,0,False
1724,Kheroda,खैरोदा,,33,0234,191,,,1,0,False
1817,Kakku,कक्‍कु,,3,0021,201,,,1,0,False
1818,Panchu,पाचु,,3,0021,201,,,2,0,False
1819,Nokha,नोखा,,3,0021,201,,,2,0,False
1820,Bumbloo,बम्‍बलू,,3,0017,202,,,1,0,False
1821,Barsinghsar,बरसिंहसर,,3,0017,202,,,1,0,False
1822,Jaimalsar,जयमलसर,,3,0017,202,,,1,0,False
1823,Jamsar,जामसर,,3,0017,202,,,1,0,False
1824,Kilchu,किलचू,,3,0017,202,,,1,0,False
1825,Norangdesar,नौरंगदेसर,,3,0017,202,,,1,0,False
1826,Palana,पलाना,,3,0017,202,,,1,0,False
1827,Napsar,नापासर,,3,0017,202,,,2,0,False
1828,Deshnok,देशनोक,,3,0017,202,,,2,0,False
1829,Bigga,बिग्‍गा,,3,0024,203,,,1,0,False
1830,Dulchasar,दुलचासर,,3,0024,203,,,1,0,False
1831,Lakhasar,लखासर,,3,0024,203,,,1,0,False
1832,Momasar,मोमासर,,3,0024,203,,,2,0,False
1833,Punrasar,पूनरासर,,3,0024,203,,,1,0,False
1834,Seruna,सैरूणा,,3,0024,203,,,1,0,False
1835,Toliyasar,तोलियासर,,3,0024,203,,,1,0,False
1836,Sri Dungargarh,श्री डूगरगढ,,3,0024,203,,,2,0,False
1837,Bhiknera,भीखनेरा	,,3,0019,204,,,1,0,False
1838,Jaitpur,जैतपुर	,,3,0019,204,,,1,0,False
1839,Kalu,कालू,,3,0019,204,,,1,0,False
1840,Mahajan,महाजन,,3,0019,204,,,2,0,False
1841,Sekhsar,शेखसर,,3,0019,204,,,1,0,False
1842,Surnana,सुरनाणा,,3,0019,204,,,1,0,False
1843,Rajasar Bhatiyan,राजासर भाटीयान,,3,0019,204,,,1,0,False
1844,Raner Damolai,रानेरा दामोलाई,,3,0019,204,,,1,0,False
1845,Sui,सुई,,3,0019,204,,,1,0,False
1846,Loonkaransar,लूणकरनसर,,3,0019,204,,,2,0,False
1847,Chattargarh,छत्‍तरगढ,,3,0017,205,,,1,0,False
1848,Pugal,पूगल,,3,0018,205,,,1,0,False
1849,Khajuwala,खाजूवाला,,3,0022,205,,,2,0,False
1850,District Hospital (Sattelite), Bikaner,एस डी एम जिला अस्‍पताल,,3,0000,,,,5,0,False
1851,PBM Medical College and Hospital,पी बी एम अस्‍पताल (मेडिकल कॉलेज),,3,0000,,,,17,0,False
1852,City Dispensary No 1,सिटी डिस्‍पेंसरी नं. 1,,3,0000,,,,8,0,False
1853,City Dispensary No 2,सिटी डिस्‍पेंसरी नं. 2,,3,0000,,,,8,0,False
1854,City Dispensary No 3 Dr Dhanpat Rai,सिटी डिस्‍पेंसरी नं. 3 डॉ धनपत राय,,3,0000,,,,8,0,False
1855,City Dispensary No 4,सिटी डिस्‍पेंसरी नं. 4,,3,0000,,,,8,0,False
1856,City Dispensary No 5,सिटी डिस्‍पेंसरी नं. 5,,3,0000,,,,8,0,False
1857,City Dispensary No 6 Natthusar Gate,सिटी डिस्‍पेंसरी नं. 6 नत्‍थूसर गेट,,3,0000,,,,8,0,False
1858,City Dispensary Ganga Shaher Bikaner,सिटी डिस्‍पेंसरी गंगा शहर,,3,0000,,,,8,0,False
1859,Fort Dispensary Bikaner,फोट डिस्‍पेंसरी,,3,0000,,,,8,0,False
1860,City Dispensary No 7 Rani Bazar Ind Area,सिटी डिस्‍पेंसरी नं. 7 रानी बाजार इंडस्‍टीयल एरिया,,3,0000,,,,8,0,False
1861,City Dispensary M P Colony,सिटी डिस्‍पेंसरी मुक्‍ता प्रसाद कॉलोनी,,3,0000,,,,8,0,False
1862,City Dispensary Lalgarh,सिटी डिस्‍पेंसरी लालगढ,,3,0000,,,,8,0,False
1863,Pulasar,पूलासर	,,4,0027,206,,,1,0,False
1864,Aaslsar,आसलसर,,4,0027,206,,,1,0,False
1865,Bandhnaou,बन्‍धनाउ	,,4,0027,206,,,1,0,False
1866,Rajasar Bikan,राजासर बीकान,,4,0027,206,,,1,0,False
1867,Bhadasar,भादासर	,,4,0027,206,,,1,0,False
1868,Gharsisar,घड्सीसर	,,4,0027,206,,,1,0,False
1869,Jaitsisar,जैतसीसर	,,4,0027,206,,,2,0,False
1870,Simala,ि‍शमला	,,4,0027,206,,,1,0,False
1871,Boghera,बोघेरा	,,4,0027,206,,,1,0,False
1872,Mehari Rajiyan,मेहरी राजवीयान	,,4,0027,206,,,1,0,False
1873,Jaitasar,जैतासर	,,4,0027,206,,,1,0,False
1874,Sardarsahar,सरदारशहर	,,4,0027,206,,,2,0,False
1875,Binasar,बीनासर,,4,0028,207,,,1,0,False
1876,Ghanghu,घाघूं,,4,0028,207,,,2,0,False
1877,Jasrasar,जसरासर,,4,0028,207,,,1,0,False
1878,Jodi Patta Satyu,जोडी	,,4,0028,207,,,1,0,False
1879,Khandwa Patta Churu,ख्‍ण्‍डवा	,,4,0028,207,,,1,0,False
1880,Khansoli,खासोली,,4,0028,207,,,1,0,False
1881,Khinwasar,खींवासर,,4,0028,207,,,1,0,False
1882,Lala Sarbanirotan,लालासर बनीरोतान,,4,0028,207,,,1,0,False
1883,Lohsana Bara,लोहसना बडा,,4,0028,207,,,1,0,False
1884,Sahnali,सहनाली बडी,,4,0028,207,,,1,0,False
1885,Sirsala,सिरसला,,4,0028,207,,,1,0,False
1886,Somasi,सोमासी,,4,0028,207,,,1,0,False
1887,Dudhwakhara,दुधवाखारा,,4,0028,207,,,2,0,False
1888,Ratannagar,रतननगर,,4,0028,207,,,2,0,False
1889,Sahawa,सहवा,,4,0025,208,,,2,0,False
1890,Dheerwas,धीरवास,,4,0025,208,,,1,0,False
1891,Baiy,बांय,,4,0025,208,,,1,0,False
1892,Buchawas,बुचावास,,4,0025,208,,,1,0,False
1596,Jaisla,जसैला,,27,0192,174,,,1,0,False
1597,Gariyata,गरियाता,,27,0192,174,,,1,0,False
1598,Rasta,रास्‍ता,,27,0193,174,,,1,0,False
1599,Chitri,चितरी,,27,0192,174,,,1,0,False
1600,Simalwara,सिमलवाडा,,27,0193,174,,,2,0,False
1601,Galiyakot,गलियाकोट,,27,0193,174,,,2,0,False
1602,Talaiya,तलैया,,27,0190,175,,,1,0,False
1603,Charwara,चारवाडा,,27,0193,175,,,1,0,False
1604,Deval pal,देवल,,27,0190,175,,,1,0,False
1605,Kanba,कनबा,,27,0190,175,,,1,0,False
1606,Sishod,शिशोद,,27,0190,175,,,1,0,False
1607,Gamriahara,गामडी अहाडा,,27,0190,175,,,2,0,False
1608,Sabli,साबली ,,27,0190,175,,,1,0,False
1609,Mewara,मेंवाडा,,27,0190,175,,,1,0,False
1610,Bichiwara,बिछिवाडा,,27,0190,175,,,2,0,False
1611,Geji,गेंजी,,27,0190,175,,,2,0,False
1612,Shri Hari Dev Joshi Genaral Hospital Dungarpur,श्री हरिदेव जोशी सामान्‍य चिकित्‍सालय डॅूगरपुर,,27,0000,,,,5,0,False
1613,Old Hospital Urban CHC Dungarpur,ओल्‍ड हास्‍पि‍टल डूंगरपुर,,27,0000,,,,2,0,False
1614,City Dispensary Dungarpur,सिटी डिसपेन्‍सरी डॅूगरपुर,,27,0000,,,,8,0,False
1615,Zilola,झीलोला,,25,0185,176,,,1,0,False
1616,Sardargarh,सरदारगढ,,25,0185,176,,,1,0,False
1617,Agria,आगरिया,,25,0185,176,,,1,0,False
1618,Amet,आमेट	,,25,0185,176,,,2,0,False
1619,Baar,बार	,,25,0183,177,,,1,0,False
1620,Barar,बरार,,25,0183,177,,,1,0,False
1621,Chapli,छापली,,25,0183,177,,,1,0,False
1622,Diver,दिवेर,,25,0183,177,,,1,0,False
1623,Bhim,भीम	,,25,0183,177,,,2,0,False
1624,Kundwa,कुंदवा,,25,0184,178,,,1,0,False
1725,Menar,मेनार,,33,0234,191,,,2,0,False
1726,Modi,मोडी,,33,0234,191,,,1,0,False
1727,Rundeda,रूण्‍डेडा,,33,0234,191,,,1,0,False
1728,Bhinder,भीण्‍डर,,33,0234,191,,,2,0,False
1729,Kanod,कानोड,,33,0234,191,,,2,0,False
1730,Vallabhunagar,वल्‍लभनगर,,33,0234,191,,,2,0,False
1731,Chani,छाणी,,33,0239,192,,,1,0,False
1732,Pahada,पहाडा रिशभदेव,,33,0238,192,,,1,0,False
1733,Nayagaon,नयागांव,,33,0239,192,,,1,0,False
1734,Bawal Wara,बावलवाडा,,33,0239,192,,,1,0,False
1735,Balicha,बलीचा,,33,0239,192,,,1,0,False
1736,Jawas,जवास,,33,0239,192,,,1,0,False
1737,Kherwada,खैरवाडा,,33,0239,192,,,2,0,False
1738,Sakroda M,साकरोदा,,33,0229,193,,,1,0,False
1739,Thamla,थामला,,33,0229,193,,,1,0,False
1740,Palana kala,पलाना कलां,,33,0229,193,,,1,0,False
1741,Ghasa,घासा,,33,0229,193,,,1,0,False
1742,Khemli,खेमली,,33,0229,193,,,2,0,False
1743,Dabok,डबोक,,33,0229,193,,,1,0,False
1744,Chandesra,चंदेसरा,,33,0229,193,,,1,0,False
1745,Fateh Nagar,फॅतहनगर,,33,0229,193,,,1,0,False
1746,Intali,इंटाली,,33,0229,193,,,1,0,False
1747,Salera Kalan,सालेरा कलां,,33,0229,193,,,1,0,False
1748,Sanwad,सनवाड,,33,0229,193,,,2,0,False
1749,Mavli,मावली,,33,0229,193,,,2,0,False
1750,Kalyanpur,कल्‍याणपुर,,33,0238,194,,,1,0,False
1751,Masaro ki ovri,मसारों की ओवरी,,33,0238,194,,,1,0,False
1752,Paderi,पादेडी,,33,0238,194,,,1,0,False
1753,Peepli B,पीपली बी,,33,0238,194,,,1,0,False
1754,Rishabhdev,रिषभदेव,,33,0238,194,,,2,0,False
1755,Sunder Singh Bhandari Hospital Chandpole,सुंदर सिंह भडारी अस्‍पताल चांदपोल,,33,0000,,,,5,0,False
1756,Satelite Hospital Hiran Magri Sec 5, Udaipur,सैटेलाइट अस्‍पताल हिरण मगरी,,33,0000,,,,7,0,False
1757,Pannadhay Hospital Udaipur,पन्‍नाधाय राजकीय महिला चिकित्‍सालय उदयपुर,,33,0000,,,,17,0,False
1758,SRB Bhuwalka Yakshma Arogya Sadan Badi Udaipur,एसआरबी भुवालका यक्षमा आरोग्‍या सदन बडी,,33,0000,,,,17,0,False
1759,Maharana Bhopal Govt Hospital Udaipur,महाराणा भूपाल राजकीय चिकित्‍सालय उदयपुर,,33,0000,,,,17,0,False
1760,CIty Dispensary Machla Magara,डिस्‍पेंसरी माछला मगरा	,,33,0000,,,,1,0,False
1761,City Dispensary Krishi Upaj Mandi,डिस्‍पेसरी क़षि उपज मंडी	,,33,0000,,,,8,0,False
1762,City Dispensary Jagdish Chowk,डिस्‍पेंसरी जगदीश चौक	,,33,0000,,,,8,0,False
1763,City Dispensary Fatehpura,डिस्‍पेंसरी	फतेहपुरा	,,33,0000,,,,8,0,False
1764,City Dispensary Surajpole,डिस्‍पेंसरी सूरजपोल	,,33,0000,,,,8,0,False
1765,City Dispensary Dhanmandi,डिस्‍पेंसरी धानमंडी	,,33,0000,,,,8,0,False
1766,City Dispensary Aayad,डिस्‍पेंसरी आयउ	,,33,0000,,,,8,0,False
1767,City Dispensary Pratapnagar,डिस्‍पेंसरी प्रतापनगर	,,33,0000,,,,8,0,False
1768,City Dispensary Goverdhan Vilas,डिस्‍पेंसरी गोवर्धन विलास	,,33,0000,,,,8,0,False
1769,City Dispensary Bhopalpura,डिस्‍पेंसरी भोपालपुरा	,,33,0000,,,,8,0,False
1770,Police Line Dispensary,पुलिस लाइन डिस्पेंसरी,,33,0000,,,,8,0,False
1771,Parsola,पारसोला	,,34,0240,195,,,1,0,False
1772,Nayaboriya,नया बोरि‍या	,,34,0240,195,,,1,0,False
1773,Mungana,मूंगाना	,,34,0240,195,,,2,0,False
1774,Devla,देवला	,,34,0240,195,,,1,0,False
1775,Pahada,पहाडा	,,34,0240,195,,,1,0,False
1776,Mandvi,माण्‍डवी	,,34,0240,195,,,1,0,False
1777,Dhariawad,धरि‍यावद	,,34,0240,195,,,2,0,False
1778,Bambori,बम्‍बोरी	,,34,0242,196,,,1,0,False
1779,Karunda,कारूण्‍डा	,,34,0242,196,,,1,0,False
1780,Chotisadadi,छोटी सादडी,,34,0242,196,,,2,0,False
1781,Bardiya,बरडि‍या	,,34,0243,197,,,1,0,False
1782,Ambamata,अम्‍बामाता	,,34,0243,197,,,1,0,False
1783,Kulthana,कुलथाना	,,34,0243,197,,,1,0,False
1784,Avleshwar,अवलेश्‍वर	,,34,0243,197,,,1,0,False
1785,Siddhpura,सि‍द्धपुरा	,,34,0243,197,,,1,0,False
1786,Devgarh,देवगढ	,,34,0243,197,,,1,0,False
1787,Baravarda,बाराबरदा	,,34,0243,197,,,2,0,False
1788,Thara,थडा	,,34,0243,197,,,2,0,False
1789,Dalot,दलोट	,,34,0244,198,,,1,0,False
1790,Ambirama,अम्‍बीरामा	,,34,0244,198,,,1,0,False
1791,Salamgarh,सालमगढ	,,34,0244,198,,,1,0,False
1792,Achnera,अचनेरा	,,34,0244,198,,,1,0,False
1793,Arnod,अरनोद	,,34,0244,198,,,2,0,False
1794,Kelamela,केलामेला	,,34,0241,199,,,1,0,False
