VCode,Name_E,Name_G,TCode,DCode,MDDS_Code
6151,PUNDRI,PUNDRI,0161,21,368691
6152,PHATHA,PHATHA,0161,21,368692
6153,SISOI,SISOI,0161,21,368693
6154,DARHA,DARHA,0161,21,368694
6155,PARHERIA,PARHERIA,0161,21,368695
6156,DHENGURA,DHENGURA,0161,21,368696
6157,MARHAND,MARHAND,0161,21,368697
6158,NAWADA,NAWADA,0161,21,368698
6159,KHAPRIAON,KHAPRIAON,0161,21,368699
6160,SIRSI NO.II,SIRSI NO.II,0161,21,368700
6161,DAMUDIH,DAMUDIH,0161,21,368701
6162,KUD NO. II,KUD NO. II,0161,21,368702
6163,REWALI,REWALI,0161,21,368703
6165,PASAI,PASAI,0161,21,368704
6166,SALGAON,SALGAON,0161,21,368705
6168,KASTURI KHAP,KASTURI KHAP,0161,21,368706
6169,KUD,KUD,0161,21,368707
6170,SIRSI NO. I,SIRSI NO. I,0161,21,368708
6171,BAKCHOMA,BAKCHOMA,0162,21,368711
6172,PHUSRI,PHUSRI,0162,21,368712
6173,MANATU,MANATU,0162,21,368713
6174,MASURIYA,MASURIYA,0162,21,368714
6175,KAJEA,KAJEA,0162,21,368715
5737,GANGPACHO,GANGPACHO,0156,21,368296
5738,PESRA,PESRA,0156,21,368297
5739,KALHABER,KALHABER,0156,21,368298
5740,JHINGIBARAI,JHINGIBARAI,0156,21,368299
5741,GAIPAHARI,GAIPAHARI,0156,21,368300
5742,ALPITO,ALPITO,0156,21,368301
5743,JHURJHURI,JHURJHURI,0156,21,368302
5744,GANGTIAHI,GANGTIAHI,0156,21,368303
5745,GUNJRA,GUNJRA,0156,21,368304
5746,SAKREJ,SAKREJ,0156,21,368305
5747,MERAMGARAH,MERAMGARAH,0156,21,368306
5748,SIJHUA,SIJHUA,0156,21,368307
5749,UPRAILIDEBO,UPRAILIDEBO,0156,21,368308
5750,HETHLI DEBO,HETHLI DEBO,0156,21,368309
5751,RAUSA,RAUSA,0156,21,368310
5752,CHOTHA,CHOTHA,0156,21,368311
5753,CHEEHKAPDI,CHEEHKAPDI,0156,21,368312
5754,SONRKHAP,SONRKHAP,0156,21,368313
5943,SENDUR,SENDUR,0159,21,368500
5944,MERAWAL,MERAWAL,0159,21,368501
5945,NAWDIHA,NAWDIHA,0159,21,368502
5946,MANDARI KHURD,MANDARI KHURD,0159,21,368503
5947,RAUTRA,RAUTRA,0159,21,368504
5948,NAGWAN,NAGWAN,0159,21,368505
5949,CHURCHU,CHURCHU,0159,21,368506
5950,PUNDRI,PUNDRI,0159,21,368507
5951,JAGDISPUR,JAGDISPUR,0159,21,368508
5952,BARASI,BARASI,0159,21,368509
5953,SEKHA,SEKHA,0159,21,368510
5954,TUTI,TUTI,0159,21,368511
5955,KARBE KHURD,KARBE KHURD,0159,21,368512
5956,KARBE KALAN,KARBE KALAN,0159,21,368513
5957,MANJHLI KARBE,MANJHLI KARBE,0159,21,368514
5958,BIRBIR,BIRBIR,0159,21,368515
5959,ROLA,ROLA,0159,21,368516
5960,CHANO,CHANO,0159,21,368517
5961,KATGHARA,KATGHARA,0159,21,368518
5962,SILWAR KALAN,SILWAR KALAN,0159,21,368519
5963,AMBADIH,AMBADIH,0159,21,368520
5964,SILWAR KHURD,SILWAR KHURD,0159,21,368521
5965,KESURA,KESURA,0159,21,368522
5966,AMNARI,AMNARI,0159,21,368523
5967,DANDAI KHURD,DANDAI KHURD,0159,21,368524
5968,DANDAI KALAN,DANDAI KALAN,0159,21,368525
5969,GAINDI,GAINDI,0159,21,368526
5970,PUNDRI,PUNDRI,0159,21,368527
5971,BANDUA,BANDUA,0159,21,368528
5972,KHARBA,KHARBA,0159,21,368529
5973,TARBA,TARBA,0159,21,368530
5974,JONHEA,JONHEA,0155,21,368232
5975,MAHESRA ALIAS MAHESAR,MAHESRA ALIAS MAHESAR,0155,21,368233
5976,JINGA,JINGA,0155,21,368234
5977,RAMDEO KHARIKA,RAMDEO KHARIKA,0155,21,368235
5978,TILAIYA,TILAIYA,0155,21,368236
5979,JHUMRA,JHUMRA,0155,21,368237
5980,KOEN,KOEN,0155,21,368238
5981,HARLI,HARLI,0155,21,368239
5982,PETO,PETO,0155,21,368240
5983,BASOBAR,BASOBAR,0155,21,368241
5984,DARU,DARU,0155,21,368242
5985,PIPCHO,PIPCHO,0155,21,368243
5986,BHANRARBAR,BHANRARBAR,0155,21,368244
5987,BARABAR,BARABAR,0155,21,368245
5988,CHIRUAN,CHIRUAN,0155,21,368246
5989,IRGA,IRGA,0155,21,368247
5990,DARUKHARIKA,DARUKHARIKA,0155,21,368248
5991,KARBAR,KARBAR,0155,21,368249
5992,GOPLO,GOPLO,0155,21,368250
5993,KAWALU,KAWALU,0155,21,368251
5994,CHAYA,CHAYA,0159,21,368531
5995,BANAHAPA,BANAHAPA,0159,21,368532
5996,LAKHAIYA,LAKHAIYA,0159,21,368533
5997,INDA,INDA,0155,21,368252
5998,HUTPA,HUTPA,0159,21,368534
5999,DUMAR,DUMAR,0159,21,368535
6000,REHDA,REHDA,0159,21,368536
6001,SARAUNI KALAN,SARAUNI KALAN,0159,21,368537
6002,JITU,JITU,0159,21,368538
6003,BARGHUTUWA,BARGHUTUWA,0159,21,368539
6004,CHUTIARO,CHUTIARO,0159,21,368540
6005,SARAUNI KHURD,SARAUNI KHURD,0159,21,368541
6006,ANDHARU,ANDHARU,0159,21,368542
6007,DHAWAIYA,DHAWAIYA,0159,21,368543
6008,HUDAR,HUDAR,0159,21,368544
6009,GURHET,GURHET,0159,21,368545
6010,CHALCHALAIA,CHALCHALAIA,0159,21,368546
6011,CHORHETA,CHORHETA,0159,21,368547
6012,REWAR,REWAR,0159,21,368548
6013,NETO,NETO,0159,21,368549
6014,BAHORANPUR,BAHORANPUR,0159,21,368550
6015,DUGLA,DUGLA,0159,21,368551
6016,JULJUL,JULJUL,0159,21,368552
6017,BELAMURWAR,BELAMURWAR,0159,21,368553
6018,SAKHEA,SAKHEA,0159,21,368554
6019,KANIMURWAR,KANIMURWAR,0159,21,368555
6020,SEOTAGARHA,SEOTAGARHA,0159,21,368556
6021,GURUWA,GURUWA,0159,21,368557
6022,MARHETA,MARHETA,0159,21,368558
6023,CHANDWAR,CHANDWAR,0159,21,368559
6024,PUNDRI,PUNDRI,0159,21,368560
5755,KHARIO,KHARIO,0156,21,368314
5756,PIPRAHI,PIPRAHI,0156,21,368315
5757,KAWALU,KAWALU,0156,21,368316
5758,KUNHARA KALAN,KUNHARA KALAN,0156,21,368317
5759,TILAIA PAEHRUKHI,TILAIA PAEHRUKHI,0156,21,368318
5760,GHANGRI,GHANGRI,0156,21,368319
5761,DHARHARA,DHARHARA,0156,21,368320
5762,KUMARDIHA,KUMARDIHA,0156,21,368321
5763,KUNHARAKHURD,KUNHARAKHURD,0156,21,368322
5764,SALAIA,SALAIA,0156,21,368323
5765,BARWAN,BARWAN,0156,21,368324
5766,BASARIA,BASARIA,0156,21,368325
5767,MASIPIRHI,MASIPIRHI,0156,21,368326
5768,BELKAPI,BELKAPI,0156,21,368327
5769,SILADIH,SILADIH,0156,21,368328
5770,DODHARA,DODHARA,0156,21,368329
5771,LAGANWA,LAGANWA,0156,21,368330
5772,BANWARI,BANWARI,0156,21,368331
5773,LEMUA,LEMUA,0156,21,368332
5774,SURUJKHURD,SURUJKHURD,0156,21,368333
5775,NAWADIHA,NAWADIHA,0156,21,368334
5776,BARADIH,BARADIH,0156,21,368335
5777,PARBATA,PARBATA,0156,21,368336
5778,BARAHKATHA,BARAHKATHA,0156,21,368337
5779,KOSO,KOSO,0156,21,368338
5780,DHOBARI,DHOBARI,0156,21,368339
5781,KARICHATAN,KARICHATAN,0156,21,368340
5782,DUMARDIHA,DUMARDIHA,0156,21,368341
5783,CHAMUDAHAR,CHAMUDAHAR,0156,21,368342
5784,TURUKDIHA,TURUKDIHA,0156,21,368343
5785,TETARIA,TETARIA,0156,21,368344
5786,JAWAR PAHARPUR,JAWAR PAHARPUR,0156,21,368345
5787,GORHAR,GORHAR,0156,21,368346
5788,DONGO,DONGO,0158,21,368387
5789,GAINRA,GAINRA,0158,21,368388
5790,KIRTODIH,KIRTODIH,0158,21,368389
5791,CHUKCHUKO,CHUKCHUKO,0158,21,368390
5792,BASARIA,BASARIA,0158,21,368391
5793,SAULADIH,SAULADIH,0158,21,368392
5794,CHALKARI KALAN,CHALKARI KALAN,0158,21,368393
5795,BARA,BARA,0158,21,368394
5796,CHALKARI KHURD,CHALKARI KHURD,0158,21,368395
5797,BURHA CHANCH      ,BURHA CHANCH      ,0047,6,352494
5798,GANRARBARA,GANRARBARA,0158,21,368396
5799,BHUNRERI,BHUNRERI,0158,21,368397
5800,KHARNA,KHARNA,0158,21,368398
5801,GOLGO,GOLGO,0158,21,368399
5802,KESODIH,KESODIH,0154,21,368150
5803,SIJU,SIJU,0154,21,368151
5804,KOLHU,KOLHU,0154,21,368152
5805,RAMJITI,RAMJITI,0154,21,368153
5806,BERAM,BERAM,0154,21,368154
5807,BARHAMORIA,BARHAMORIA,0154,21,368155
5808,MAYAPUR,MAYAPUR,0154,21,368156
5809,JARUADIH,JARUADIH,0154,21,368157
5810,CHECHAKI,CHECHAKI,0154,21,368158
5811,DHARAMPUR,DHARAMPUR,0154,21,368159
5812,PANIMAKO,PANIMAKO,0154,21,368160
5813,MARPA,MARPA,0154,21,368161
5814,CHIRUWAN,CHIRUWAN,0154,21,368162
5815,BANSI,BANSI,0154,21,368163
5816,BANDI,BANDI,0154,21,368164
5817,KHAMWA,KHAMWA,0154,21,368165
5818,DUDHMANIA,DUDHMANIA,0154,21,368166
5819,DUMAR,DUMAR,0154,21,368167
5820,KHARKA,KHARKA,0154,21,368168
5821,DUNGO,DUNGO,0154,21,368169
5822,CHURCHU,CHURCHU,0154,21,368170
5823,BARHE,BARHE,0154,21,368171
5824,HARLI,HARLI,0154,21,368172
5825,BERHO,BERHO,0154,21,368173
5826,BAUDHA,BAUDHA,0154,21,368174
5827,KESRA,KESRA,0154,21,368175
5828,GHUGHULIA,GHUGHULIA,0154,21,368176
5829,GODHEA,GODHEA,0154,21,368177
5830,HATWE,HATWE,0154,21,368178
5831,AINTHA,AINTHA,0154,21,368179
5832,DAHARBHANGA,DAHARBHANGA,0154,21,368180
5833,JHARIA,JHARIA,0154,21,368181
5834,HALANG,HALANG,0154,21,368182
5835,MURUMATU,MURUMATU,0154,21,368183
5836,SADARO,SADARO,0154,21,368184
5837,PANRRA,PANRRA,0154,21,368185
5838,KHAPIA,KHAPIA,0154,21,368186
5839,MURKO,MURKO,0154,21,368187
5840,BISAI,BISAI,0154,21,368188
5841,TATI,TATI,0154,21,368189
5842,BHELWARA,BHELWARA,0158,21,368400
5843,CHITRAMU,CHITRAMU,0158,21,368401
5844,GOBINDPUR KALAN,GOBINDPUR KALAN,0158,21,368402
5845,GOBINDPUR KHURD,GOBINDPUR KHURD,0158,21,368403
5846,KHAMHARA,KHAMHARA,0158,21,368404
5847,PARSABERA,PARSABERA,0158,21,368405
5848,JARIA MAHUTOLA,JARIA MAHUTOLA,0158,21,368406
5849,TETARIA,TETARIA,0158,21,368407
5850,KHARKHUNDO,KHARKHUNDO,0158,21,368408
5851,ALKHARI KHURD,ALKHARI KHURD,0158,21,368409
5852,BARHUMURIA,BARHUMURIA,0158,21,368410
5853,JAMUA,JAMUA,0158,21,368411
5854,ALKHARI KALAN,ALKHARI KALAN,0158,21,368412
5594,CHANDA,CHANDA,0153,21,368111
5595,ASALWAR,ASALWAR,0153,21,368112
5596,ASIA,ASIA,0153,21,368113
5597,KUTEJ,KUTEJ,0153,21,368114
5598,DHARMU,DHARMU,0153,21,368115
5599,MANGURU,MANGURU,0153,21,368116
5600,MOKTAMA,MOKTAMA,0153,21,368117
5601,KARIADPUR,KARIADPUR,0153,21,368118
5602,URKA,URKA,0153,21,368119
5603,LONHRI,LONHRI,0153,21,368120
5604,DARIA,DARIA,0153,21,368121
5605,JOGIDIH,JOGIDIH,0153,21,368122
5606,JAGRA,JAGRA,0153,21,368123
5607,DOI,DOI,0153,21,368124
5608,AMBATANR,AMBATANR,0153,21,368125
5609,THEPAI,THEPAI,0153,21,368126
5610,SEAL KALAN,SEAL KALAN,0153,21,368127
5611,SEAL KHURD,SEAL KHURD,0153,21,368128
5612,TURI,TURI,0153,21,368129
5613,DARIGHAGHAR,DARIGHAGHAR,0153,21,368130
5614,GARDIH,GARDIH,0153,21,368131
5615,PURANPANIA,PURANPANIA,0153,21,368132
5616,KALADAWAR,KALADAWAR,0153,21,368133
5617,PHUPHUNDI,PHUPHUNDI,0153,21,368134
5618,SIMRATARI,SIMRATARI,0153,21,368135
5619,KARAMTANR,KARAMTANR,0153,21,368136
5620,MARPA,MARPA,0153,21,368137
5621,ARA,ARA,0153,21,368138
5622,NARANGA POKHARIA,NARANGA POKHARIA,0153,21,368139
5623,BANSI NAGAR,BANSI NAGAR,0153,21,368140
5624,KURTHIA,KURTHIA,0153,21,368141
5625,DARHA,DARHA,0153,21,368142
5626,DIGHIBASTI,DIGHIBASTI,0153,21,368143
5627,UJRAHI DIGHI,UJRAHI DIGHI,0153,21,368144
5628,BABHNI,BABHNI,0153,21,368145
5629,CHENGRA,CHENGRA,0154,21,368190
5630,SENHDA,SENHDA,0154,21,368191
5631,KARMA,KARMA,0154,21,368192
5632,LUNDRU,LUNDRU,0153,21,368146
5633,BASARIA,BASARIA,0155,21,368211
5634,KHAIRA,KHAIRA,0154,21,368193
5635,SIMRADHAB ALIAS PUTO,SIMRADHAB ALIAS PUTO,0154,21,368194
5636,AMNORI,AMNORI,0154,21,368195
5637,NARAINPUR,NARAINPUR,0154,21,368196
5638,TATGAWAN,TATGAWAN,0155,21,368212
5639,BERMAKA,BERMAKA,0154,21,368197
5640,JARGA,JARGA,0155,21,368213
5641,LODHI,LODHI,0154,21,368198
5642,BALIA,BALIA,0155,21,368214
5643,LONHRI KALAN,LONHRI KALAN,0155,21,368215
5644,PUNAI,PUNAI,0155,21,368216
5645,DEKULI,DEKULI,0153,21,368147
5646,PHURUKA,PHURUKA,0153,21,368148
5647,JAMUARI,JAMUARI,0153,21,368149
5648,JAMBUA,JAMBUA,0155,21,368217
5649,CHORHET,CHORHET,0155,21,368218
5650,KANAUDI,KANAUDI,0155,21,368219
5651,MERKURI KALAN,MERKURI KALAN,0155,21,368220
5652,MERKURI KHURD,MERKURI KHURD,0155,21,368221
5653,MUKTAMA,MUKTAMA,0155,21,368222
5654,AMLI,AMLI,0155,21,368223
5655,GHAGHRA KHURD,GHAGHRA KHURD,0155,21,368224
5656,KABILASI,KABILASI,0155,21,368225
5657,TIUJ,TIUJ,0155,21,368226
5658,SILADIH,SILADIH,0155,21,368227
5659,GARI SARAM,GARI SARAM,0155,21,368228
5660,DEORIA,DEORIA,0155,21,368229
5661,LORTANGO,LORTANGO,0155,21,368230
5662,UNCHABHERA,UNCHABHERA,0155,21,368231
5663,JHARPO,JHARPO,0154,21,368199
5664,BHARAJO,BHARAJO,0154,21,368200
5665,BARKANGANGO,BARKANGANGO,0156,21,368264
5666,CHHUTHARIKATIA,CHHUTHARIKATIA,0156,21,368265
5667,DAMOHANINIMATANR,DAMOHANINIMATANR,0156,21,368266
5668,JATGHAGHRA,JATGHAGHRA,0156,21,368267
5669,MANOIA,MANOIA,0157,21,368347
5855,HETHLI MURGAON,HETHLI MURGAON,0158,21,368413
5856,UPRAILI MURGAON,UPRAILI MURGAON,0158,21,368414
5857,BHULAHI MURGAON,BHULAHI MURGAON,0158,21,368415
5858,NAWADIH,NAWADIH,0158,21,368416
5859,PANREJARIA,PANREJARIA,0158,21,368417
5860,CHALANGA,CHALANGA,0158,21,368418
5861,URGI,URGI,0158,21,368419
5862,RAMUA,RAMUA,0158,21,368420
5863,TARABAD,TARABAD,0158,21,368421
5864,BADIKHARNA,BADIKHARNA,0158,21,368422
5865,BERAHARIHARA,BERAHARIHARA,0158,21,368423
5866,CHALNIA,CHALNIA,0158,21,368424
5867,KATWAHI,KATWAHI,0158,21,368425
5868,BUKNA,BUKNA,0158,21,368426
5869,LEMBUA,LEMBUA,0158,21,368427
5870,CHONTHA,CHONTHA,0158,21,368428
5871,UPRAIL BODRA,UPRAIL BODRA,0158,21,368429
5872,ALKOPI,ALKOPI,0158,21,368430
5873,NAWADIH,NAWADIH,0158,21,368431
5876,TANDA,TANDA,0158,21,368432
5877,DANDIA,DANDIA,0158,21,368433
5878,BAKASPURA,BAKASPURA,0158,21,368434
5879,LEDI,LEDI,0158,21,368435
5880,SIMARIA,SIMARIA,0158,21,368436
5450,DHUARGARGI ALIAS BISHUNPUR,DHUARGARGI ALIAS BISHUNPUR,0151,21,367965
5451,GOJO,GOJO,0151,21,367966
5452,BASARIA,BASARIA,0151,21,367967
5453,KULANGA,KULANGA,0151,21,367968
5454,LACHHUDIH,LACHHUDIH,0151,21,367969
5455,BURHIDIH ALIAS MALIKIDIH,BURHIDIH ALIAS MALIKIDIH,0151,21,367970
5456,LAKHNA,LAKHNA,0151,21,367971
5457,DHAMLI,DHAMLI,0151,21,367972
5458,CHUNDIAGAJUA,CHUNDIAGAJUA,0151,21,367973
5459,CHATRO,CHATRO,0151,21,367974
5460,MALKOKO,MALKOKO,0151,21,367975
5461,PADARIA,PADARIA,0151,21,367976
5462,BARIATHA,BARIATHA,0151,21,367977
5463,NAGARBARSOT,NAGARBARSOT,0151,21,367978
5464,BAKSHIDIH,BAKSHIDIH,0151,21,367979
5465,KARIAT PUR CHOTTI,KARIAT PUR CHOTTI,0151,21,367980
5466,PIPRAGHOGHAR,PIPRAGHOGHAR,0151,21,367981
5467,DULMAHA,DULMAHA,0151,21,367982
5468,DUDHPANIA,DUDHPANIA,0151,21,367983
5469,DHANWAR,DHANWAR,0151,21,367984
5470,BAMHANDIH,BAMHANDIH,0151,21,367985
5471,GARLAHI,GARLAHI,0151,21,367986
5472,SALON,SALON,0151,21,367987
5473,LATHIA,LATHIA,0151,21,367988
5474,ARAGARA,ARAGARA,0151,21,367989
5475,GAMHARIA,GAMHARIA,0151,21,367990
5476,HUTUWA,HUTUWA,0151,21,367991
5477,JABARIA,JABARIA,0151,21,367992
5478,RALO,RALO,0151,21,367993
5479,BARDAG,BARDAG,0151,21,367994
5480,SINGHPUR KALAN,SINGHPUR KALAN,0151,21,367995
5481,SINGHPUR KHURD,SINGHPUR KHURD,0151,21,367996
5482,CHORGARHA,CHORGARHA,0151,21,367997
5670,BANGAWAN,BANGAWAN,0157,21,368348
5671,JAMOSTI,JAMOSTI,0157,21,368349
5672,KENDUA,KENDUA,0157,21,368350
5673,PANDNATANR,PANDNATANR,0157,21,368351
5674,RAGDIH,RAGDIH,0157,21,368352
5675,DHOBIADIH,DHOBIADIH,0157,21,368353
5676,BHIKHANADIH,BHIKHANADIH,0157,21,368354
5677,SEWATANR,SEWATANR,0157,21,368355
5678,DUMDUMA,DUMDUMA,0157,21,368356
5679,DHARHAI,DHARHAI,0157,21,368357
5680,GOPIDIH,GOPIDIH,0157,21,368358
5681,MASANI,MASANI,0157,21,368359
5682,CHALKUSA,CHALKUSA,0157,21,368360
5683,BARADIH,BARADIH,0157,21,368361
5684,MAHUATANR,MAHUATANR,0157,21,368362
5685,BARANO,BARANO,0157,21,368363
5686,KHIJURSOTA,KHIJURSOTA,0157,21,368364
5687,BHIKHNADIH,BHIKHNADIH,0157,21,368365
5688,MANGO,MANGO,0157,21,368366
5689,ALAGDIHA,ALAGDIHA,0157,21,368367
5690,NARAINA,NARAINA,0157,21,368368
5691,DIGWAR,DIGWAR,0157,21,368369
5692,MASKEDIH,MASKEDIH,0157,21,368370
5693,BARIAUN,BARIAUN,0157,21,368371
5694,CHAUBE,CHAUBE,0157,21,368372
5695,BIRMAKI,BIRMAKI,0157,21,368373
5696,KHARGO,KHARGO,0157,21,368374
5697,KHARI,KHARI,0157,21,368375
5698,KATGHARA,KATGHARA,0157,21,368376
5699,LARA,LARA,0157,21,368377
5700,SUDAN,SUDAN,0157,21,368378
5701,CHANDANGUNDO,CHANDANGUNDO,0157,21,368379
5702,PASARIA,PASARIA,0157,21,368380
5703,JARPA,JARPA,0157,21,368381
5704,SALAIDIH,SALAIDIH,0157,21,368382
5705,CHALKARI,CHALKARI,0157,21,368383
5706,GHORBANDHA,GHORBANDHA,0157,21,368384
5707,KOLHUAKUDAR,KOLHUAKUDAR,0157,21,368385
5708,KENDUA,KENDUA,0156,21,368268
5709,BERO KALAN ALIAS BERO,BERO KALAN ALIAS BERO,0156,21,368269
5710,GAIPAHARI,GAIPAHARI,0156,21,368270
5711,MADHUBAN,MADHUBAN,0156,21,368271
5712,JAMUA,JAMUA,0156,21,368272
5713,LEORA,LEORA,0156,21,368273
5714,TUIO,TUIO,0156,21,368274
5715,NAITANR,NAITANR,0156,21,368275
5716,BURHIADIH,BURHIADIH,0156,21,368276
5717,BUCHAI PATHAURIA,BUCHAI PATHAURIA,0156,21,368277
5718,MADHOPUR,MADHOPUR,0156,21,368278
5719,LOKEA,LOKEA,0156,21,368279
5720,CHANDGARH,CHANDGARH,0156,21,368280
5721,PARATKOLA,PARATKOLA,0157,21,368386
5722,KHAIRA,KHAIRA,0156,21,368281
5723,KURCHUNO,KURCHUNO,0156,21,368282
5724,BEROKHURD,BEROKHURD,0156,21,368283
5725,CHHAHARIAON,CHHAHARIAON,0156,21,368284
5726,SIMRIASIRMATDIH,SIMRIASIRMATDIH,0156,21,368285
5727,BASRAMO,BASRAMO,0156,21,368286
5728,BANPURA,BANPURA,0156,21,368287
5729,CHUGLAMO,CHUGLAMO,0156,21,368288
5730,KENDUA,KENDUA,0156,21,368289
5731,TURUKBAD,TURUKBAD,0156,21,368290
5732,GAIRA,GAIRA,0156,21,368291
5733,PANDNA,PANDNA,0156,21,368292
5734,DHORHIA,DHORHIA,0156,21,368293
5735,KAPKA,KAPKA,0156,21,368294
5736,KIMANIA,KIMANIA,0156,21,368295
5483,JITPUR,JITPUR,0151,21,367998
5484,KUTMA,KUTMA,0151,21,367999
5485,NARSINGHWA,NARSINGHWA,0151,21,368000
5486,DHOBGHAT,DHOBGHAT,0151,21,368001
5487,KARHARIA,KARHARIA,0151,21,368002
5488,PIPRATANR,PIPRATANR,0151,21,368003
5489,CHALANGA,CHALANGA,0151,21,368004
5490,MAHUGARA,MAHUGARA,0151,21,368005
5491,RANICHUNWA,RANICHUNWA,0151,21,368006
5492,NACHANWE,NACHANWE,0152,21,368009
5493,PINDARKON,PINDARKON,0152,21,368010
5494,KARAR,KARAR,0152,21,368011
5495,BHANDRA,BHANDRA,0152,21,368012
5496,SIMAR KURHA,SIMAR KURHA,0152,21,368013
5497,GOTEA,GOTEA,0152,21,368014
5498,BARDEWA,BARDEWA,0152,21,368015
5499,KEOLA,KEOLA,0152,21,368016
5500,GARU KURHA,GARU KURHA,0152,21,368017
5501,NAWADIH KALAN,NAWADIH KALAN,0152,21,368018
5502,KOIRIADIH,KOIRIADIH,0152,21,368019
5503,GARWA,GARWA,0152,21,368020
5504,KUTIPISI,KUTIPISI,0152,21,368021
5505,DONAI KALAN,DONAI KALAN,0152,21,368022
5506,DONAI KHURD,DONAI KHURD,0152,21,368023
5507,MUNGARMAO,MUNGARMAO,0152,21,368024
5508,SARAIA,SARAIA,0152,21,368025
5509,PADMA,PADMA,0152,21,368026
5510,LATI,LATI,0152,21,368027
5511,KANDADAG,KANDADAG,0152,21,368028
5512,BANDARBELA,BANDARBELA,0152,21,368029
5513,JIHU,JIHU,0152,21,368030
5514,ARAR,ARAR,0152,21,368031
5515,TILAIDIH,TILAIDIH,0152,21,368032
5516,PARTAN,PARTAN,0152,21,368033
5517,SURAJPURA,SURAJPURA,0152,21,368034
5518,SUJI,SUJI,0152,21,368035
5519,NAWADIH,NAWADIH,0152,21,368036
5520,TILIR,TILIR,0152,21,368037
5521,KARMA,KARMA,0152,21,368038
5522,BIHARI,BIHARI,0152,21,368039
5523,BUNDU,BUNDU,0152,21,368040
5524,SONPURA,SONPURA,0152,21,368041
5525,ROL,ROL,0152,21,368042
5526,MAJHGANWA,MAJHGANWA,0152,21,368043
5527,BARGAON,BARGAON,0152,21,368044
5528,GHANTO,GHANTO,0152,21,368045
5529,BASAI,BASAI,0152,21,368046
5530,HARAMBAR,HARAMBAR,0152,21,368047
5531,MAHKOLA,MAHKOLA,0152,21,368048
5532,CHAMPADIH,CHAMPADIH,0152,21,368049
5533,ROMI,ROMI,0152,21,368050
5534,KARMATANR,KARMATANR,0152,21,368051
5535,RAHEA,RAHEA,0153,21,368052
5536,DUMRI,DUMRI,0153,21,368053
5537,CHAMPANAGAR NAWADIH,CHAMPANAGAR NAWADIH,0153,21,368054
5538,KOIWADI,KOIWADI,0153,21,368055
5539,BIKRAMA,BIKRAMA,0153,21,368056
5540,KOATU,KOATU,0153,21,368057
5541,TILRA,TILRA,0153,21,368058
5542,BHUSWA,BHUSWA,0153,21,368059
5543,DUMRAUN,DUMRAUN,0153,21,368060
5544,GURKUA,GURKUA,0153,21,368061
5545,FULDAHA,FULDAHA,0153,21,368062
5546,DANGI,DANGI,0153,21,368063
5547,NATHWA,NATHWA,0153,21,368064
5548,KAILE,KAILE,0153,21,368065
5549,POKHARIA,POKHARIA,0153,21,368066
5550,PANDRA,PANDRA,0153,21,368067
5551,LOTWA,LOTWA,0153,21,368068
5552,PARASIRAJGHAT,PARASIRAJGHAT,0153,21,368069
5553,HASEL,HASEL,0153,21,368070
5554,MANAI,MANAI,0153,21,368071
5555,RATANPUR,RATANPUR,0153,21,368072
5556,BARKA KHURD,BARKA KHURD,0153,21,368073
5557,BARKA KALAN,BARKA KALAN,0153,21,368074
5558,KHUTRA,KHUTRA,0153,21,368075
5559,KHARRE,KHARRE,0153,21,368076
5560,BANDUA,BANDUA,0153,21,368077
5561,PURNAICHAK ALIAS PURNADIH,PURNAICHAK ALIAS PURNADIH,0153,21,368078
5562,PARASI,PARASI,0153,21,368079
5563,HADARI,HADARI,0153,21,368080
5564,SIJHUA,SIJHUA,0153,21,368081
5565,RUD,RUD,0153,21,368082
5566,GOBARBANDHA,GOBARBANDHA,0153,21,368083
5567,DHAWAIA,DHAWAIA,0153,21,368084
5568,CHAPRAKH,CHAPRAKH,0153,21,368085
5569,BARIAT,BARIAT,0153,21,368086
5570,SIRSI,SIRSI,0153,21,368087
5571,BONGA,BONGA,0153,21,368088
5572,SARAM,SARAM,0153,21,368089
5573,TEPSA,TEPSA,0153,21,368090
5574,BHUSAI,BHUSAI,0153,21,368091
5575,CHANDWARA,CHANDWARA,0153,21,368092
5576,DHARMU,DHARMU,0153,21,368093
5577,KUTUMSUKRI,KUTUMSUKRI,0153,21,368094
5578,CHHAONI,CHHAONI,0153,21,368095
5579,GIRHI,GIRHI,0153,21,368096
5580,GUNJA,GUNJA,0153,21,368097
5581,SIMRA,SIMRA,0153,21,368098
5582,KARIMATI,KARIMATI,0153,21,368099
5307,Ratansot,Ratansot,0036,5,350017
5308,Chorahi,Chorahi,0036,5,350018
5309,Ghutitanr,Ghutitanr,0036,5,350019
5310,Bara,Bara,0036,5,350020
5311,Durginia,Durginia,0036,5,350021
5312,Bhonda,Bhonda,0036,5,350022
5313,Puto,Puto,0036,5,350023
5314,Jongi,Jongi,0036,5,350024
5315,Nawadih,Nawadih,0036,5,350025
5316,Chaukhandi,Chaukhandi,0036,5,350026
5317,Sardarudih,Sardarudih,0036,5,350027
5318,Aragaro,Aragaro,0036,5,350028
5319,Bandidigthu,Bandidigthu,0036,5,350029
5320,Baradih,Baradih,0036,5,350030
5321,Mahugain,Mahugain,0036,5,350031
5322,Chandwara,Chandwara,0036,5,350032
5323,Madangundi,Madangundi,0036,5,350033
5324,Harino,Harino,0036,5,350034
5325,Pathalgara,Pathalgara,0036,5,350035
