SVID,Name_E,Name_G,TCode,DCode,VCode,MDDS_Code
10025830,Galadari (B),Galadari (B),0188,11,18269,398106
10025831,Balisahi,Balisahi,0181,11,17407,397158
10025832,Naudia,Naudia,0181,11,17412,397163
10025833,Rangabeda Hatting,Rangabeda Hatting,0249,15,24038,403777
10025834,Kateni Hatting,Kateni Hatting,0249,15,24038,403777
10025835,PTS N.T.P.C,PTS N.T.P.C,0249,15,24038,403777
10025836,Kaniha Hatting,Kaniha Hatting,0249,15,24041,403780
10025837,Sagadipal Colony,Sagadipal Colony,0249,15,24041,403780
10025838,Bijigol-2,Bijigol-2,0249,15,24066,403805
10025839,Jorapada,Jorapada,0438,28,47666,427486
10025840,Bastipada,Bastipada,0438,28,47679,427499
10025841,Hansapada,Hansapada,0438,28,47679,427499
10025842,Nuabalanda,Nuabalanda,0249,15,24070,403809
10025843,Gopipada,Gopipada,0438,28,47683,427503
10025844,Tipoo-3,Tipoo-3,0249,15,24070,403809
10025845,Chhina Para,Chhina Para,0438,28,47630,427450
10025846,Dumaripada,Dumaripada,0438,28,47632,427452
10025847,Rengali Project,Rengali Project,0249,15,24009,403748
10025848,Kardel Pada,Kardel Pada,0438,28,47664,427484
10025849,Ampada,Ampada,0438,28,47649,427469
10025850,Uchukupada,Uchukupada,0438,28,47665,427485
10025851,Banuapada,Banuapada,0438,28,47680,427500
10025852,Uparpada,Uparpada,0438,28,47688,427508
10025853,Bhatara Ward No-1,Ward No-1,0045,3,0,
10025854,Iskulapada,Iskulapada,0438,28,47681,427501
10025855,Betera Pada Ward No-1,Ward No-1,0045,3,0,
10025856,Dhanupali Ward No-1,Ward No-1,0045,3,0,
10025857,Bandhapada,Bandhapada,0438,28,47681,427501
10025858,Ambedkar Nagar Ward No-1,Ward No-1,0045,3,0,
10025859,Mahabir Pada  Ward No-1,Ward No-1,0045,3,0,
10025860,Bhabani  Field  Ward No-1,Ward No-1,0045,3,0,
10025861,Banuapada,Banuapada,0438,28,47682,427502
10025862,Shiva  Nagar Ward No-2,Ward No-2,0045,3,0,
10025863,Turi Pada  Ward No-2,Ward No-2,0045,3,0,
10025864,Govindtola  Ward No-2,Ward No-2,0045,3,0,
10025865,Juna Pada,Juna Pada,0438,28,47682,427502
10025866,Driver Colony Ward No-2,Ward No-2,0045,3,0,
10025867,Hariom  Nagar   Ward No-2,Ward No-2,0045,3,0,
10025868,Punjipada,Punjipada,0438,28,47682,427502
10025869,Charvati  Ward No-2,Ward No-2,0045,3,0,
10025870,Kuluthkani Ward No-2,Ward No-2,0045,3,0,
10025871,Bhuta Pada Ward No-3,Ward No-3,0045,3,0,
10025872,Adibasi Pada,Adibasi Pada,0438,28,47682,427502
10025873,Adhibasi Pada  Ward No-3,Ward No-3,0045,3,0,
10025874,Motijharan  Ward No-3,Ward No-3,0045,3,0,
10025875,Akhada Pada  Ward No-3,Ward No-3,0045,3,0,
10025876,Gandapada,Gandapada,0438,28,47682,427502
10025877,Muslim Pada Ward No-3,Ward No-3,0045,3,0,
10025878,Khiti  Pada Ward No-3,Ward No-3,0045,3,0,
10025879,Bandhapada,Bandhapada,0438,28,47657,427477
10025880,Harizan Pada  Ward No-3,Ward No-3,0045,3,0,
10025881,Sunapali Ward No-3 (A),Ward No-3 (A),0045,3,0,
10025882,Sunapali Muslim  Pada Ward No-3 (A),Ward No-3 (A),0045,3,0,
10025883,Oram  Pada  Ward No-3 (A),Ward No-3 (A),0045,3,0,
10025884,Rehemat Nagar  Ward No-3 (A),Ward No-3 (A),0045,3,0,
10025885,Sunapali (1) Ward No-3 (A),Ward No-3 (A),0045,3,0,
10025886,Chandipda,Chandaipada,0438,28,47654,427474
10025887,Sunapali (2) Ward No-3 (A),Ward No-3 (A),0045,3,0,
10025888,Mahulapada,Mahulapada,0438,28,47638,427458
10025889,Sunapali(3) Ward No-3 (A),Ward No-3 (A),0045,3,0,
10025890,Bandhapada,Bandhapada,0438,28,47638,427458
10025891,Jamilipada,Jamilipada,0438,28,47638,427458
10025892,Naik Pada,Naik Pada,0438,28,47603,427423
10025893,Majhi Pada,Majhi Pada,0438,28,47603,427423
10025894,Sagjorpada,Sagjorpada,0438,28,47603,427423
10025895,Chacharapada,Chacharapada,0438,28,47602,427422
10025896,Dhuruapada(2),Dhuruapada(2),0438,28,47602,427422
10025897,Bandhapada,Bandhapada,0438,28,47602,427422
10025898,Bharngamunda,Bharngamunda,0438,28,47653,427473
10025899,PWD  Colony  Ward No-4,Ward No-4,0045,3,0,
10025900,Rastrapati Colony Ward No-4,Ward No-4,0045,3,0,
10025901,Ghichamunda,Ghichamunda,0438,28,47653,427473
10025902,Exclusive  Colony Ward No-4,Ward No-4,0045,3,0,
10025903,Narsaripada,Narsaripada,0438,28,47653,427473
10025904,Dumera Munda,Dumera Munda,0438,28,47653,427473
10025905,Jhansia Pada  Ward No-13,Ward No-13,0045,3,0,
10025906,Mohanty Pada  Ward No-13,Ward No-13,0045,3,0,
10025907,Makabandiliapada,Makabandiliapada,0438,28,47653,427473
10025908,Guru Pada  Ward No-13,Ward No-13,0045,3,0,
10025909,Patel Pada,Patel Pada,0438,28,47653,427473
10025910,Kunjel  Pada   Ward No-14,Ward No-14,0045,3,0,
10025911,Tanla  Pada (1)  Ward No-14,Ward No-14,0045,3,0,
10025912,Thelko Pada (1) Ward No-15,Ward No-15,0045,3,0,
10025913,Thelko Pada (2) Ward No-15,Ward No-15,0045,3,0,
10025914,Polica  Line Ward No-15,Ward No-15,0045,3,0,
10025915,Sahu Colony Ward No-15,Ward No-15,0045,3,0,
10025916,Patragarh,Patragarh,0179,10,16978,397039
10025917,Godisahi,Godisahi,0179,10,16978,397039
10025918,Posai,Posai,0179,10,16978,397039
10025919,Potia,Potia,0179,10,16978,397039
10025920,Balisahi,Balisahi,0179,10,16922,396986
10025921,Bidyadharpur Patana,Bidyadharpur Patana,0179,10,16978,397039
10025922,Bajarpur,Bajarpur,0179,10,17045,397106
10025923,Kanijhuri Ward No-15,Ward No-15,0045,3,0,
10025924,Daldali Pada  Ward No-15,Ward No-15,0045,3,0,
10025925,Kajalpatia,Kajalpatia,0179,10,17079,
10025926,Ambedkar Nagar (1) Ward No-15,Ward No-15,0045,3,0,
10025927,Modi  Pada  Ward No-16,Ward No-16,0045,3,0,
10025928,Modi pada (LIC Colony) Ward No-16,Ward No-16,0045,3,0,
10025929,Bohidar Bandh Ward No-16,Ward No-16,0045,3,0,
10025930,Bulet  Byama Sala Ward No-16,Ward No-16,0045,3,0,
10025931,Mali Pada Ward No-16,Ward No-16,0045,3,0,
10025932,Ghusurujula  Bandh (Modipada ) Ward No-16,Ward No-16,0045,3,0,
10025933,Pravakarpur,Pravakarpur,0179,10,17016,397077
10025934,Manik  Munda Ward No-17,Ward No-17,0045,3,0,
10025935,Ambabelari,Ambabelari,0179,10,17016,397077
10025936,Samleswari Colony Ward No-17,Ward No-17,0045,3,0,
10025937,Bhanga Munda  Ward No-17,Ward No-17,0045,3,0,
10025938,Deoul Bandh Ward No-17,Ward No-17,0045,3,0,
10025939,Nalapada,Nalapada,0179,10,16997,397058
10025940,Chamar Pada Ward No-18,Ward No-18,0045,3,0,
10025941,CherupaPada(1) Ward No-18,Ward No-18,0045,3,0,
10025942,Patana,Patana,0179,10,16997,397058
10025943,Nandini Colony Ward No-18,Ward No-18,0045,3,0,
10025944,Mali Badi  Ward No-19,Ward No-19,0045,3,0,
10025945,Ghunghuti Pada  Ward No-19,Ward No-19,0045,3,0,
10025946,Baincha,Baincha,0179,10,16932,396996
10025947,Kusta Pada  Ward No-20,ard No-20,0045,3,0,
10025948,Guhalkani,Guhalkani,0179,10,17041,397102
10025949,Dhoba Pada Ward No-20,Ward No-20,0045,3,0,
10025950,Bangali Pada Ward No-20,Ward No-20,0045,3,0,
10025951,Bandhapada,Bandhapada,0179,10,17041,397102
10025952,Sules Pada Ward No-20,Ward No-20,0045,3,0,
10025953,Report,Report,0179,10,17026,397087
10025954,12 No,12 No,0170,10,17068,396059
10025955,Gamha,Gamha,0179,10,17025,397086
10025956,Koratpanga,Koratpanga,0178,10,16903,396967
10025957,Kumaruni,Kumaruni,0179,10,16985,397046
10025958,Nantar,Nantar,0179,10,17022,397083
10025959,BB Colony,BB Colony,0179,10,17044,397105
10025960,Sabarpada,Sabarpada,0179,10,17044,397105
10025961,Swainsahi,Swainsahi,0179,10,16993,397054
10025962,Pada gayaspur,Pada gayaspur,0179,10,16993,397054
10025963,Haladibasant,Haladibasant,0179,10,16993,397054
10025964,Khorda Sahi,Khorda Sahi,0179,10,16993,397054
10025965,Pitapat,Pitapat,0179,10,17069,397128
10025966,Ward No. 1 (Betaguda),Ward No. 1 (Betaguda),0353,20,34666,414622
10025967,Ward No. 14 (Post Office Side Line),Ward No. 14 (Post Office Side Line),0353,20,34666,414622
10025968,Ward No. 15 (Bank Colony),Ward No. 15 (Bank Colony),0353,20,34666,414622
10025969,Ward No. 15 (Gajapati Nagar),Ward No. 15 (Gajapati Nagar),0353,20,34666,414622
10025970,Ward No. 15 (Horticulture Colony),Ward No. 15 (Horticulture Colony),0353,20,34666,414622
10025971,Ward No. 3 (New Nadia Totta Street),Ward No. 3 (New Nadia Totta Street),0353,20,34666,414622
10025972,Ward No. 4 (Matyalu Street),Ward No. 4 (Matyalu Street),0353,20,34666,414622
10025973,NAC_Block Colony,NAC_Block Colony,0378,22,38583,418377
10025974,NAC_Gas Tanki,NAC_Gas Tanki,0378,22,38583,418377
10025975,Nuagana,Nuagana,0172,10,16152,396208
10025976,Praharajapur,Praharajapur,0172,10,16152,396208
10025977,Alapua Sasan,Alapua Sasan,0172,10,16153,396209
10025978,Subalapur,Subalapur,0172,10,16153,396209
10025979,Maniramapur,Maniramapur,0172,10,16153,396209
10025980,Santipada,Santipada,0172,10,16161,396217
10025981,Baluria Rout Sahi,Baluria Rout Sahi,0172,10,16161,396217
10025982,Mahalakana,Mahalakana,0172,10,16161,396217
10025983,Fulapatana,Fulapatana,0172,10,16161,396217
10025984,Aroji,Aroji,0172,10,16161,396217
10025985,Sidhabali-B,Sidhabali-B,0172,10,16163,396219
10025986,Nuadia,Nuadia,0172,10,16161,396217
10025987,Dandiupar,Dandiupar,0172,10,16160,396216
10025988,Pathuriadia,Pathuriadia,0172,10,16160,396216
10025989,Harijan Sahi,Harijan Sahi,0172,10,16160,396216
10025990,Thakura Sahi,Thakura Sahi,0172,10,16160,396216
10025991,Nayak Sahi,Nayak Sahi,0172,10,16160,396216
10025992,Kulaupar,Kulaupar,0172,10,16160,396216
10025993,Panusila,Panusila,0172,10,16160,396216
10025994,Madhapur,Madhapur,0182,11,17458,397201
10025995,Kanipala,Kanipala,0172,10,16272,396328
10025996,Minjauni,Minjauni,0172,10,16272,396328
10025997,Khandapatana,Khandapatana,0172,10,16223,396279
10025998,Chharadharipatana,Chharadharipatana,0172,10,16223,396279
10025999,Alekhapur,Alekhapur,0172,10,16223,396279
10026000,Baliajodi,Baliajodi,0172,10,16304,396360
10026001,Dhaniapalli,Dhaniapalli,0172,10,16304,396360
10026002,Altanager,Altanager,0172,10,16304,396360
10026003,Chandan  Nagar  Ward No-21,Ward No-21,0045,3,0,
10026004,Mandalia  Ward No-21,Ward No-21,0045,3,0,
10026005,Gingira Pada   Ward No-21,Ward No-21,0045,3,0,
10026006,Bangali Pada Ward No-22,Ward No-22,0045,3,0,
10026007,Panika  Pada Ward No-22,Ward No-22,0045,3,0,
10026008,Tiwari Gali Ward No-22,Ward No-22,0045,3,0,
10026009,Pardesi Pada Ward No-23,Ward No-23,0045,3,0,
10026010,Mahavir Gali Ward No-23,Ward No-23,0045,3,0,
10026011,Bardha Pada  Ward No-23,Ward No-23,0045,3,0,
10026012,Munga Pada Ward No-23,Ward No-23,0045,3,0,
10026013,Bhedisahi,Bhedisahi,0172,10,16241,396297
10026014,Nuapada Ward No-23,Ward No-23,0045,3,0,
10026015,Pujhari  Pada Ward No-23,Ward No-23,0045,3,0,
10026016,Bihari Pada Ward No-23,Ward No-23,0045,3,0,
10026017,Poddar Colony Ward No-23,Ward No-23,0045,3,0,
10026018,Poddar Colony Ward No-23,Ward No-23,0045,3,0,
10026019,Petrol Pump(2) Ward No-23,Ward No-23,0045,3,0,
10026020,Harizan Pada Ward No-24,Ward No-24,0045,3,0,
10026021,Jenapatana,Jenapatana,0172,10,16222,396278
10026022,Gopalmal Ward No-24,Ward No-24,0045,3,0,
10026023,Tikra Pada Ward No-24,Ward No-24,0045,3,0,
10026024,Laxmi Dunguri Ward No-24,Ward No-24,0045,3,0,
10026025,Kadammal Ward No-24,Ward No-24,0045,3,0,
10026026,bhuyan Pada  Ward No-24,Ward No-24,0045,3,0,
10026027,Sasan,Sasan,0172,10,16222,396278
10026028,Majhisahi,Majhisahi,0172,10,16241,396297
10026029,Raghapur,Raghapur,0172,10,16241,396297
10026030,Raghapur B,Raghapur B,0172,10,16222,396278
10026031,Raghapur B,Raghapur B,0172,10,16222,396278
10026032,Kasananta,Kasananta,0172,10,16169,396225
10026033,Bhumia Sahi,Bhumia Sahi,0457,29,50206,429075
10026034,Talabalipara,Talabalipara,0172,10,16169,396225
10026035,Sidhapatana,Sidhapatana,0172,10,16169,396225
10026036,Trinath Mandir Sahi,Trinath Mandir Sahi,0457,29,50206,429075
10026037,Paraja Sahi,Paraja Sahi,0457,29,50206,429075
10026038,Balipara,Balipara,0172,10,16169,396225
10026039,Baladevnager,Baladevnager,0172,10,16169,396225
10026040,Sanakakharuni,Sanakakharuni,0172,10,16211,396267
10026041,Naranapur,Naranapur,0172,10,16232,396288
10026042,Singiprahar,Singiprahar,0172,10,16232,396288
10026043,Reso A,Reso A,0172,10,16234,396290
10026044,Pokharisahi,Pokharisahi,0172,10,16218,396274
10026045,Anantapur,Anantapur,0172,10,16194,396250
10026046,Badajaria B,Badajaria B,0172,10,16269,396325
10026047,Durga Pali (1) Ward No-24(A),Ward No-24(A),0045,3,0,
10026048,Durgapali (2) Ward No-24(A),Ward No-24(A),0045,3,0,
10026049,Kanijhuri Ward No-24(A),Ward No-24(A),0045,3,0,
10026050,Khadia Pada Ward No-24(A),Ward No-24(A),0045,3,0,
10026051,Tetel Pada  Ward No-24(A),Ward No-24(A),0045,3,0,
10026052,Thakur Pada Ward No-25,Ward No-25,0045,3,0,
10026053,Dasmati Colony Ward No-25,Ward No-25,0045,3,0,
10026054,Rail Nagar (Old and New) Ward No-25,Ward No-25,0045,3,0,
10026055,Panchagachia Ward No-25,Ward No-25,0045,3,0,
10026056,Stationpada (1) Ward No-25,Ward No-25,0045,3,0,
10026057,Stationpada (2) Ward No-25,Ward No-25,0045,3,0,
10026058,Stationpada (3) Ward No-25,Ward No-25,0045,3,0,
10026059,Mill Pada (1) Ward No-25,Ward No-25,0045,3,0,
10026060,Mill Pada (2) Ward No-25,Ward No-25,0045,3,0,
10026061,Vedisahi,Vedisahi,0172,10,16264,396320
10026062,Gopalmal(2) Ward No-26,Ward No-26,0045,3,0,
10026063,Danipali(1) Ward No-26,Ward No-26,0045,3,0,
10026064,Sanajaria B,Sanajaria B,0172,10,16262,396318
10026065,Kulta pada  Ward No-26,Ward No-26,0045,3,0,
10026066,Bareipali Ward No-26,Ward No-26,0045,3,0,
10026067,Ranibandh Ward No-26,Ward No-26,0045,3,0,
10026068,Danti Pada Ward No-26,Ward No-26,0045,3,0,
10026069,Ranibagicha Ward No-26,Ward No-26,0045,3,0,
10026070,Dwanpali Ward No-26,Ward No-26,0045,3,0,
10026071,Manapatana,Manapatana,0172,10,16264,396320
10026072,Dumerpada Ward No-26,Ward No-26,0045,3,0,
10026073,Makhan pada Ward No-26,Ward No-26,0045,3,0,
10026074,Tetel Pada Ward No-26,Ward No-26,0045,3,0,
10026075,Malipada Ward No-27,Ward No-27,0045,3,0,
10026076,Shanti Nagar Ward No-27,Ward No-27,0045,3,0,
10026077,Shakti Nagar Ward No-27,Ward No-27,0045,3,0,
10026078,Bhimabhoi Nagar Ward No-27,Ward No-27,0045,3,0,
10026079,Proffesor Colony Ward No-27,Ward No-27,0045,3,0,
10026080,Kadalipatana,Kadalipatana,0172,10,16264,396320
10026081,Danipali(2) Ward No-27,Ward No-27,0045,3,0,
10026082,Maitri Nagar Ward No-27,Ward No-27,0045,3,0,
10026083,Ramgarh Pada  Ward No-27,Ward No-27,0045,3,0,
10026084,Budharaja  Ward No-27,Ward No-27,0045,3,0,
10026085,Dhuku Pada Ward No-27,Ward No-27,0045,3,0,
10026086,Kusunupur,Kusunupur,0172,10,16264,396320
10026087,Hillview Colony Ward No-27,Ward No-27,0045,3,0,
10026088,Majhi Pada Ward No-27,Ward No-27,0045,3,0,
10026089,OSEB Colony Ward No-27,Ward No-27,0045,3,0,
10026090,Ratanpada,Ratanpada,0172,10,16264,396320
10026091,Brundaban Nagar Ward No-27,Ward No-27,0045,3,0,
10026092,Haragouri Vihar Ward No-27,Ward No-27,0045,3,0,
10026093,Belpada Ward No-27,Ward No-27,0045,3,0,
10026094,Kenal Pada Ward No-27,Ward No-27,0045,3,0,
10026095,BirsaMirdha Ward No-27,Ward No-27,0045,3,0,
10026096,Pokharia Pada,Pokharia Pada,0172,10,16196,396252
10026097,Ainthapali Ward No-27,Ward No-27,0045,3,0,
10026098,Anguliapada Ward No-28,Ward No-28,0045,3,0,
10026099,Gountiapada Ward No-28,Ward No-28,0045,3,0,
10026100,Shivam Colony Ward No-28,Ward No-28,0045,3,0,
10026101,PHD Colony Ward No-28,Ward No-28,0045,3,0,
10026102,Pradhan pada Ward No-28,Ward No-28,0045,3,0,
10026103,Executive Colony Ward No-28,Ward No-28,0045,3,0,
10026104,SRIT Colony Ward No-28,Ward No-28,0045,3,0,
10026105,Kela sahi,Kela sahi,0172,10,16196,396252
10026106,Kalyan Nagar Ward No-28,Ward No-28,0045,3,0,
10026107,Sahajog Nagar Ward No-28,Ward No-28,0045,3,0,
10026108,Ambira Nagar Ward No-28,Ward No-28,0045,3,0,
10026109,Jena Sahi,Jena Sahi,0172,10,16196,396252
10026110,JM Colony Ward No-28,Ward No-28,0045,3,0,
10026111,Deheripali Ward No-28,Ward No-28,0045,3,0,
10026112,Fatak Ward No-28,Ward No-28,0045,3,0,
10026113,Ward No-1,Ward No-1,0028,3,1772,381497
10026114,Mahuldihi, Ward no-1,Mahuldihi, Ward no-1,0028,3,1772,381497
10026115,Kolothia,Kolothia,0172,10,16156,396212
10026116,Mandir Chowk, Ward no-2,Mandir Chowk, Ward no-2,0028,3,1772,381497
10026117,Ward No-2,Ward No-2,0028,3,1772,381497
10026118,Kulasahi,Kulasahi,0172,10,16156,396212
10026119,Brahmanpada, ward-2,Brahmanpada, ward-2,0028,3,1772,381497
10026120,Biharipada, Ward No-2,Biharipada, Ward No-2,0028,3,1772,381497
10026121,Nahiadia,Nahiadia,0172,10,16156,396212
10026122,Hitlorpada, Ward no-2,Hitlorpada, Ward no-2,0028,3,1772,381497
10026123,Bandubas, Ward no-3,Bandubas, Ward no-3,0028,3,1772,381497
10026124,Ward no-3,Ward no-3,0028,3,1772,381497
10026125,Balikuda,Balikuda,0172,10,16156,396212
10026126,Litipada, Ward No-3,Litipada, Ward No-3,0028,3,1772,381497
10026127,Ward No-4,Ward No-4,0028,3,1772,381497
10026128,Sargidihi, Ward No-4,Sargidihi,Ward No-4,0028,3,1772,381497
10026129,Nurserypada, Ward No-4,Ward No-4,0028,3,1772,381497
10026130,Harijan pada, Ward No-4,Ward No-4,0028,3,1772,381497
10026131,Ward No-5,Ward No-5,0028,3,1772,381497
10026132,Gunthi,Gunthi,0172,10,16231,396287
10026133,Badkisanpada, Ward No-5,Ward No-5,0028,3,1772,381497
10026134,Kholpada, Ward No-5,Ward No-5,0028,3,1772,381497
10026135,Sansarphal B,Sansarphal B,0172,10,16231,396287
10026136,Kholpada, Ward No-5,Ward No-5,0028,3,1772,381497
10026137,Rajdhanipada, Ward No-6,Ward No-6,0028,3,1772,381497
10026138,Biharipada, Ward No-6,Ward No-6,0028,3,1772,381497
10026139,Churchpada, Ward no-7,Ward No-7,0028,3,1772,381497
10026140,Jyotipada, Ward No-7,Ward No-7,0028,3,1772,381497
10026141,Agadia,Agadia,0172,10,16167,396223
10026142,College Road pada, Ward No-7,Ward No-7,0028,3,1772,381497
10026143,Ghosa, Ward No-8,Ward No-8,0028,3,1772,381497
10026144,Mantrimunda, Ward No-8,Ward No-8,0028,3,1772,381497
10026145,Tanupur,Tanupur,0172,10,16167,396223
10026146,Kusabenti,Kusabenti,0157,9,14640,394373
10026147,Ramjipada, Ward No-9,Ward No-9,0028,3,1772,381497
10026148,Telikundaposi, Ward No-9,Ward No-9,0028,3,1772,381497
10026149,Kisankundaposi, Ward No-9,Ward No-9,0028,3,1772,381497
10026150,Nandininager,Nandininager,0172,10,16167,396223
10026151,Mausimamandirpada, Ward No-10,Ward No-10,0028,3,1772,381497
10026152,Saida, Ward No-10,Ward No-10,0028,3,1772,381497
10026153,Tungrupada, Ward No-11,Ward No-11,0028,3,1772,381497
10026154,Badkisanpada, Ward No-11,Ward No-11,0028,3,1772,381497
10026155,Saida, Ward No-11,Ward No-11,0028,3,1772,381497
10026156,Beltal,Beltal,0172,10,16181,396237
10026157,Thakurpatana,Thakurpatana,0172,10,16181,396237
10026158,Galisahi,Galisahi,0172,10,16181,396237
10026159,Gulnagar,Gulnagar,0172,10,16181,396237
10026176,Sandhapalli,Sandhapalli,0174,10,16623,396533
10026177,Sandhapalli,Sandhapalli,0172,10,16170,396226
10026178,Kupuni,Kupuni,0172,10,16207,396263
10026179,Atharabatia,Atharabatia,0172,10,16207,396263
10026180,Gangarampur,Gangarampur,0172,10,16207,396263
10026181,Muslim Sahi,Muslim Sahi,0215,13,20743,400420
10026182,Betalasahi,Betalasahi,0215,13,20743,400420
10026183,Ragada 2,Ragada 2,0218,13,20790,400551
10026184,Tikarapada,Tikarapada,0217,13,20648,400530
10026185,Bhaluki,Bhaluki,0215,13,20744,400421
10026186,Mahajan Sahi,Mahajan Sahi,0215,13,20762,400439
10026187,Dhabahali,Dhabahali,0217,13,20639,400523
10026188,Tatana,Tatana,0172,10,16201,396257
10026189,Matia,Matia,0172,10,16201,396257
10026191,Mathasahi,Mathasahi,0172,10,16201,396257
10026192,Areda,Areda,0172,10,16201,396257
10026193,Areda,Areda,0172,10,16201,396257
10026194,Chahapara,Chahapara,0172,10,16201,396257
10026195,Alipur,Alipur,0172,10,16203,396259
10026196,Jamukunda,Jamukunda,0172,10,16203,396259
10026197,Sethibasti,Sethibasti,0172,10,16203,396259
10026198,Haladharpur,Haladharpur,0172,10,16254,396310
10026199,Gopalpur,Gopalpur,0172,10,16220,396276
10026200,Harijan Sahi,Harijan Sahi,0172,10,16220,396276
10026201,Kadamdandi,Kadamdandi,0172,10,16220,396276
10026202,Mathasahi,Mathasahi,0172,10,16220,396276
10026203,Tulasidia,Tulasidia,0172,10,16155,396211
10026204,Gagaradia,Gagaradia,0172,10,16155,396211
10026205,Gopalpur,Gopalpur,0172,10,16155,396211
10026206,Jayanagar,Jayanagar,0457,29,50206,429075
10026207,Pokhari kula,Pokhari kula,0172,10,16155,396211
10026208,Ramanayakdia,Ramanayakdia,0172,10,16155,396211
10026209,Akhua,Akhua,0177,10,16778,396796
10026210,Matiasahi,Matiasahi,0174,10,16608,396518
10026211,Ramiaganja,Ramiaganja,0174,10,16608,396518
10026212,Musadia,Musadia,0177,10,16654,396717
10026213,Jariabarei,Jariabarei,0177,10,16654,396717
10026214,Gajapitha,Gajapitha,0177,10,16674,396720
10026215,Babana,Babana,0177,10,16654,396717
10026217,Khariasahi,Khariasahi,0177,10,16674,396720
10026218,Brahmanigaon,Brahmanigaon,0177,10,16674,396720
10026219,Kasotibali,Kasotibali,0178,10,16672,396910
10026220,Balisingh,Balisingh,0177,10,16650,396713
10026221,Dianapatana,Dianapatana,0177,10,16650,396713
10026222,Maharakula,Maharakula,0177,10,16650,396713
10026223,Amurtmanipatana,Amurtmanipatana,0177,10,16650,396713
10026224,Goseinbandha,Goseinbandha,0178,10,16668,396906
10026225,Nankar,Nankar,0177,10,16639,396702
10026226,Gadaba Sahi,Gadaba Sahi,0457,29,50206,429075
10026227,Harijan Sahi,Harijan Sahi,0457,29,50206,429075
10026228,Bhatra Sahi,Bhatra Sahi,0457,29,50206,429075
10026229,Gouda Sahi,Gouda Sahi,0457,29,50206,429075
10026230,Sunapanga,Sunapanga,0367,21,37082,416789
10026231,Kalapisaru,Kalapisaru,0358,21,35435,415187
10026232,Paik Street 1st Lane,Paik Street 1st Lane,0457,29,50223,
10026233,Nuaguda,oriya,0468,30,50308,430139
10026234,Paik Street 2nd Lane,Paik Street 2nd Lane,0457,29,50223,
10026235,Paika Street 3rd Name,Paika Street 3rd Name,0457,29,50223,
10026236,Paika Street 4th Name,Paika Street 4th Name,0457,29,50223,
10026237,Paika Street 5th Name,Paika Street 5th Name,0457,29,50223,
10026238,Dashri Street,Dashri Street,0457,29,50223,
10026239,Chilliguda,Chilliguda,0457,29,50223,
10026240,Kadamguda,Odiya,0468,30,50308,430139
10026241,Kaliapadar,Odiya,0468,30,50312,430273
10026242,Mandiraguda,Odiya,0468,30,50312,430273
10026243,Sargiguda,Odiya,0468,30,50385,430216
10026244,Sanyasiguda,Odiya,0468,30,50502,430333
10026245,Padmapur,Odiya,0468,30,50502,430333
10026246,Nuasimagudi,Odiya,0468,30,50387,430218
10026247,Sindhiguda,Odiya,0468,30,50408,430239
10026248,Atalguda,Odiya,0468,30,50408,430239
10026249,Doraguda,Odiya,0468,30,50408,430239
10026250,Tanginiguda,Odiya,0468,30,50408,430239
10026251,Bapanpally,Odiya,0468,30,50363,430194
10026252,Kurudubhata,Odiya,0468,30,50363,430194
10026253,Kartamaguda,Odiya,0468,30,50363,430194
10026254,Machiamba,Odiya,0468,30,50363,430194
10026255,Dangarguda,Odiya,0468,30,50363,430194
10026256,Kurumguda,Odiya,0468,30,50363,430194
10026257,Dhangadaguda,Odiya,0468,30,50363,430194
10026258,Talbadi,Odiya,0468,30,50363,430194
10026259,Kendukata, Ward no-1,Kendukata, Ward no-1,0043,3,2306,382437
10026260,Kelakata, ward no-1,Kelakata,0043,3,2306,382437
10026261,Purunagarh, Ward no-1,Purunagarh,0043,3,2306,382437
10026262,Sundhimunda, Ward no-2,Sundhimunda,0043,3,2306,382437
10026263,Rangiatikira Ward no-2,Rangiatikira,0043,3,2259,382390
10026264,Patulipali, Ward No-2,Patulipali,0043,3,2259,382390
10026265,Salesing, Ward no-2,Salesing,0043,3,2259,382390
10026266,Khandadhip, ward no-7,Khandadhip,0043,3,2259,382390
10026267,Brahmanpad B,Brahmanpad B,0364,21,36017,416032
10026268,Kadapadar,Kadapadar,0363,21,36208,415891
10026269,AMCS Colony,AMCS Colony,0363,21,36266,415950
10026270,Podavatta,Odiya,0468,30,50363,430194
10026271,Masterpada,Masterpada,0363,21,36266,415950
10026272,Batlacolguda,Odiya,0468,30,50363,430194
10026273,Kamalapadar (V),Odiya,0468,30,50363,430194
10026274,Kamalapadar (Col.),Odiya,0468,30,50363,430194
10026275,Dumaliguda,Odiya,0468,30,50363,430194
10026276,Kaudiguda,Odiya,0468,30,50363,430194
10026277,Kandha Sahi,Kandha Sahi,0363,21,36266,415950
10026278,Kandha Sahi,Kandha Sahi,0363,21,36266,415950
10026279,Khamuduguda,Odiya,0468,30,50363,430194
10026280,Khaliagudari,Khaliagudari,0363,21,36222,415905
10026281,Bazar Sahi,Bazar Sahi,0363,21,36266,415950
10026282,Barasahi,Barasahi,0363,21,36272,415956
10026283,Gumalmendi,Gumalmendi,0363,21,36268,415952
10026284,Badikia,Badikia,0363,21,36270,415954
10026285,Gargugudari,Gargugudari,0363,21,36222,415905
